id,eventId,section,sectionId,sectionMapName,sectionType,row,seat,seatFromInternal,hasSeatDetails,hasSeatDetailsExpansion,availableTickets,formattedFees,showRecentlySold,showPartnershipLogo,availableQuantities,ticketClass,ticketClassName,maxQuantity,hasListingNotes,listingNotes,listingNoteBuckets,rowId,isUsersListing,isPreUploaded,rowContent,isSpeculativeRow,rawPrice,price,formattedTotalPrice,ticketTypeId,ticketTypeName,ticketTypeGroupId,listingTypeId,listingCurrencyCode,buyerCurrencyCode,faceValue,faceValueCurrencyCode,vfsUrl,formattedActiveSince,formattedDealScore,isSeatedTogether,showVfsInListing,hideSeatAndRowInfo,isUnmappedSection,aipHash,isMLBVerified,createdDateTime,showCheapestTag,showBestDealTag,showBestDealInSectionTag,showFanFavoriteTag,showBestViewTag,showTopChoiceTag,topChoiceBucket,isMostAffordable,winningMerchTags,isZoneTicketClass,isSponsored,isSponsoredSecondary,isMirrorListing,crossSellSource,isCheapestListing,isFavorite,aggregateFavorites,listingId,canBeRelisted,listingImpressionId,isBetterValueListing,hasRowLevelVfs,isDealScoreEligibleForDisplay,inventoryListingScore.starRating,inventoryListingScore.dealScore,inventoryListingScore.seatQualityScore,bestPriceTagMessage.message,bestPriceTagMessage.disclaimer,bestPriceTagMessage.hasValue,bestPriceTagMessage.featureTrackingKey,listingHighlightData.highlightSiteMessagesWithType,listingHighlightData.listingNoteIdsReplacedByHighlight,seatFrom,seatTo,strikeThroughPrice,strikeThroughDiscountPercent,strikeThroughAmountOff,suppressedMerchTags,bestSellingInSectionMessage.message,bestSellingInSectionMessage.disclaimer,bestSellingInSectionMessage.hasValue,lastTicketInSectionMessage.message,lastTicketInSectionMessage.hasValue,hiddenGemMessage.message,hiddenGemMessage.hasValue,hiddenGemMessage.featureTrackingKey,bestDealTagMessage.message,bestDealTagMessage.hasValue,bestDealTagMessage.featureTrackingKey,bestViewTagMessage.message,bestViewTagMessage.disclaimer,bestViewTagMessage.hasValue,bestViewTagMessage.featureTrackingKey
13388308251,153020449,124,122796,124,2,1,_,,False,False,5,,False,False,"[1, 2, 3, 4, 5]",594,Lower,5,True,"[{'listingNoteId': 811, 'listingNoteContentId': 2446054, 'formattedListingNoteContent': 'Actual 1st row of the section', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 2446055, 'formattedListingNoteDescription': 'Actual 1st row of the section'}, {'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 0, 'formattedListingNoteContent': 'Actual 1st row of the section', 'displayOrder': 30, 'showsRawNoteText': True, 'sourceListingNoteId': 811}, {'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112716,False,False,Row 1,False,2924655,"¥2,924,655","¥2,924,655",10,Mobile Transfer ticket,3,1,USD,JPY,10990.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122796/0.jpg?im=Resize=(500,271)&v=771",12 hours ago,8,False,False,False,False,FfTf0rikawSWQ1ytfDI3OicS218ZoXX%2fYxsZBbac178%3d,False,2026-07-18T02:58:06.2000000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13388308251,False,3D06E53B-D846-4156-A622-C81F8EF10491,False,False,True,4,8.062235192394459,1.630861575,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '38 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}, {'message': 'Front Row', 'qualifier': 'Best seats in the house', 'hasValue': True, 'messageType': 'FirstRowTicketAttributeBased'}]",[811],,,,,,,,,,,,,,,,,,,,,
13388040590,153020449,108,122786,108,2,14,8_8,8,False,False,1,,False,False,[1],594,Lower,1,True,"[{'listingNoteId': 814, 'listingNoteContentId': 2446060, 'formattedListingNoteContent': 'Limited or Obstructed View (printed on ticket)', 'listingNoteTypeId': 1, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 2446061, 'formattedListingNoteDescription': 'Limited or Obstructed View (printed on ticket)'}]","[{'listingNoteBucketId': 21, 'formattedListingNoteContent': 'Limited view', 'displayOrder': 21, 'showsRawNoteText': False}]",2112257,False,False,Row 14,False,2924655,"¥2,924,655","¥2,924,655",10,Mobile Transfer ticket,3,1,USD,JPY,5750.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122786/0.jpg?im=Resize=(500,271)&v=771",13 hours ago,8,False,False,False,False,WwJupdfnpIBfWKE%2b2REwy8IlUhtdrkI%2fjxf%2bDcF322I%3d,False,2026-07-18T01:47:10.6370000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13388040590,False,2916596F-4C76-40B9-8638-60490960E922,False,False,True,4,7.618363682080107,1.526700314,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '38 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,,,
13390917126,153020449,109,122787,109,2,17,5_5,5,False,False,1,,False,False,[1],594,Lower,1,True,"[{'listingNoteId': 814, 'listingNoteContentId': 2446060, 'formattedListingNoteContent': 'Limited or Obstructed View (printed on ticket)', 'listingNoteTypeId': 1, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 2446061, 'formattedListingNoteDescription': 'Limited or Obstructed View (printed on ticket)'}]","[{'listingNoteBucketId': 21, 'formattedListingNoteContent': 'Limited view', 'displayOrder': 21, 'showsRawNoteText': False}]",2112294,False,False,Row 17,False,2924655,"¥2,924,655","¥2,924,655",10,Mobile Transfer ticket,3,1,USD,JPY,5750.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122787/0.jpg?im=Resize=(500,271)&v=771",an hour ago,7,False,False,False,False,WwJupdfnpIBfWKE%2b2REwy8IlUhtdrkI%2fjxf%2bDcF322I%3d,False,2026-07-18T13:17:17.0430000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13390917126,False,0762B577-08E8-46F0-820D-60554E663D4E,False,False,True,4,7.325093158288702,1.464883945,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '38 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,,,
13388042516,153020449,109,122787,109,2,18,5_5,5,False,False,1,,False,False,[1],594,Lower,1,True,"[{'listingNoteId': 814, 'listingNoteContentId': 2446060, 'formattedListingNoteContent': 'Limited or Obstructed View (printed on ticket)', 'listingNoteTypeId': 1, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 2446061, 'formattedListingNoteDescription': 'Limited or Obstructed View (printed on ticket)'}]","[{'listingNoteBucketId': 21, 'formattedListingNoteContent': 'Limited view', 'displayOrder': 21, 'showsRawNoteText': False}]",2112295,False,False,Row 18,False,2924655,"¥2,924,655","¥2,924,655",10,Mobile Transfer ticket,3,1,USD,JPY,5750.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122787/0.jpg?im=Resize=(500,271)&v=771",13 hours ago,7,False,False,False,False,WwJupdfnpIBfWKE%2b2REwy8IlUhtdrkI%2fjxf%2bDcF322I%3d,False,2026-07-18T01:47:16.4800000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13388042516,False,DCAA347B-A17D-4EDE-BEC7-6F0D0F4C38CE,False,False,True,4,7.223878525470618,1.44469559,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '38 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,,,
13388308290,153020449,232C,1530794,232C,2,14,_,,False,False,4,,False,False,"[1, 2, 3, 4]",471,Middle,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",1593479,False,False,Row 14,False,2924655,"¥2,924,655","¥2,924,655",10,Mobile Transfer ticket,3,1,USD,JPY,10990.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/471_1530794/0.jpg?im=Resize=(500,271)&v=771",12 hours ago,3,False,False,False,False,FfTf0rikawSWQ1ytfDI3OicS218ZoXX%2fYxsZBbac178%3d,False,2026-07-18T02:58:06.5730000Z,False,False,False,False,False,False,0,False,[7],False,False,False,False,0,False,False,0,13388308290,False,6A37D522-58B7-4B44-98D3-F34A3DFFC021,False,False,True,2,3.412461446671288,0.885675885,,,,,"[{'message': 'Popular Pick', 'qualifier': '38 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,"¥3,977,005",26.0,"¥1,052,350",,,,,Last tickets,True,,,,,,,,,,
13387192807,153020449,350,122943,350,2,6,13_14,13,False,False,2,,False,False,"[1, 2]",407,Upper,2,True,"[{'listingNoteId': 2026, 'listingNoteContentId': 3415844, 'formattedListingNoteContent': 'Second Row of Section', 'listingNoteTypeId': 6, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3415844, 'formattedListingNoteDescription': 'Second Row of Section'}, {'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 14, 'formattedListingNoteContent': 'Second Row of Section', 'displayOrder': 14, 'showsRawNoteText': True, 'sourceListingNoteId': 2026}, {'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2114054,False,False,Row 6,False,2924655,"¥2,924,655","¥2,924,655",16,Mobile Transfer ticket,3,1,USD,JPY,26085.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122943/0.jpg?im=Resize=(500,271)&v=771",15 hours ago,3,False,False,False,False,CAcRhqn9wLRHmAWJy549pLGSFPRltQfAz%2fUe6HXpcf0%3d,False,2026-07-17T23:15:08.9900000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13387192807,False,C6FBAA4E-C619-4502-9315-3F778D29540A,False,False,True,2,2.5121563753913203,0.7910693256,,,,,"[{'message': 'Popular Pick', 'qualifier': '40 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}, {'message': 'Second Row', 'qualifier': 'Premium close-up view', 'hasValue': True, 'messageType': 'SecondRowTicketAttributeBased'}]",[2026],13,14,,,,,,,,,,,,,,,,,,,
13081692481,153020449,346,122939,346,2,18,24_24,24,False,False,1,,False,False,[1],407,Upper,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113956,False,False,Row 18,False,2930903,"¥2,930,903","¥2,930,903",10,Mobile Transfer ticket,3,1,EUR,JPY,1720.0,EUR,"https://img.vggcdn.net/img/vfsimage2/812551/407_122939/0.jpg?im=Resize=(500,271)&v=771",28 days ago,2,False,False,False,False,CAcRhqn9wLRHmAWJy549pLGSFPRltQfAz%2fUe6HXpcf0%3d,False,2026-06-20T02:50:38.9870000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13081692481,False,94CE3D45-A8F4-4B64-B4FC-08A3AEAC0624,False,False,True,1,2.4914717305625027,0.7804819445,,,,,"[{'message': 'Popular Pick', 'qualifier': '40 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,"¥5,421,167",46.0,"¥2,490,264",,,,,,,,,,,,,,,,
13387866389,153020449,142,122807,142,2,33,21_21,21,False,False,1,,False,False,[1],594,Lower,1,True,"[{'listingNoteId': 814, 'listingNoteContentId': 2446060, 'formattedListingNoteContent': 'Limited or Obstructed View (printed on ticket)', 'listingNoteTypeId': 1, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 2446061, 'formattedListingNoteDescription': 'Limited or Obstructed View (printed on ticket)'}]","[{'listingNoteBucketId': 21, 'formattedListingNoteContent': 'Limited view', 'displayOrder': 21, 'showsRawNoteText': False}]",2113160,False,False,Row 33,False,2983139,"¥2,983,139","¥2,983,139",10,Mobile Transfer ticket,3,1,USD,JPY,10000.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122807/0.jpg?im=Resize=(500,271)&v=771",13 hours ago,7,False,False,False,False,snpqjewS6OkFMWOaTKFs5u86xX1cV9JS%2fkL%2fA0A68pQ%3d,False,2026-07-18T01:13:10.2930000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13387866389,False,84E1F3C4-6FA2-4AA4-9426-090BC8571E59,False,False,True,4,7.079429240460735,1.445226969,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '40 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],21,21,"¥4,549,254",34.0,"¥1,566,115",,,,,,,,,,,,,,,,
13387928587,153020449,135,122803,135,2,33,_,,False,False,1,,False,False,[1],594,Lower,1,True,"[{'listingNoteId': 814, 'listingNoteContentId': 2446060, 'formattedListingNoteContent': 'Limited or Obstructed View (printed on ticket)', 'listingNoteTypeId': 1, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 2446061, 'formattedListingNoteDescription': 'Limited or Obstructed View (printed on ticket)'}]","[{'listingNoteBucketId': 21, 'formattedListingNoteContent': 'Limited view', 'displayOrder': 21, 'showsRawNoteText': False}]",2113048,False,False,Row 33,False,2999904,"¥2,999,904","¥2,999,904",10,Mobile Transfer ticket,3,1,USD,JPY,10990.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122803/0.jpg?im=Resize=(500,271)&v=771",13 hours ago,7,False,False,False,False,OUvUz%2bOYxSpwtlxQgXvNAhVop495wAcWzbF%2fv%2bIf82Y%3d,False,2026-07-18T01:24:36.4230000Z,False,False,False,False,False,False,0,False,[7],False,False,False,False,0,False,False,0,13387928587,False,28B3856C-2901-4EE9-888E-247BD36D34B9,False,False,True,3,6.990866370844079,1.436318915,,,,,"[{'message': 'Popular Pick', 'qualifier': '40 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,Last ticket,True,,,,,,,,,,
13387711652,153020449,109,122787,109,2,15,7_9,7,False,False,3,,False,False,"[1, 3]",594,Lower,3,True,"[{'listingNoteId': 814, 'listingNoteContentId': 2446060, 'formattedListingNoteContent': 'Limited or Obstructed View (printed on ticket)', 'listingNoteTypeId': 1, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 2446061, 'formattedListingNoteDescription': 'Limited or Obstructed View (printed on ticket)'}]","[{'listingNoteBucketId': 21, 'formattedListingNoteContent': 'Limited view', 'displayOrder': 21, 'showsRawNoteText': False}]",2112292,False,False,Row 15,False,3011189,"¥3,011,189","¥3,011,189",10,Mobile Transfer ticket,3,1,EUR,JPY,11000.0,EUR,"https://img.vggcdn.net/img/vfsimage2/812551/594_122787/0.jpg?im=Resize=(500,271)&v=771",14 hours ago,7,False,False,False,False,CAcRhqn9wLRHmAWJy549pLGSFPRltQfAz%2fUe6HXpcf0%3d,False,2026-07-18T00:36:56.8070000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13387711652,False,6EDE64BF-B65C-4C5E-8DAA-1EF5F475468C,False,False,True,4,7.313290482188753,1.506041195,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '40 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,,,
13315774554,153020449,209,122842,209,2,4,_,,False,False,1,,False,False,[1],471,Middle,1,True,"[{'listingNoteId': 165, 'listingNoteContentId': 2444685, 'formattedListingNoteContent': 'Preferred Seating', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 2444686, 'formattedListingNoteDescription': 'Preferred Seating'}, {'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 11, 'formattedListingNoteContent': 'Preferred Seating', 'displayOrder': 11, 'showsRawNoteText': True, 'sourceListingNoteId': 165}, {'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",702838,False,False,Row 4,False,3022908,"¥3,022,908","¥3,022,908",10,Mobile Transfer ticket,3,1,USD,JPY,0.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/471_122842/0.jpg?im=Resize=(500,271)&v=771",7 days ago,6,False,False,False,False,T%2f5OiJt4Hj30Ie9Nk0gllDoyhIzQXmFRaQDeya6taOE%3d,False,2026-07-10T15:26:53.5530000Z,False,False,False,False,False,False,0,False,[7],False,False,False,False,0,False,False,0,13315774554,False,CA31F3C5-7021-4AA0-B454-E3E148B7F83D,False,False,True,3,6.479322579636679,1.360849678,,,,,"[{'message': 'Popular Pick', 'qualifier': '40 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,"¥4,833,576",37.0,"¥1,810,668",,,,,Last ticket,True,,,,,,,,,,
13391319620,153020449,144,122809,144,2,19,_,,False,False,3,,False,False,"[1, 3]",594,Lower,3,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113211,False,False,Row 19,False,3057027,"¥3,057,027","¥3,057,027",10,Mobile Transfer ticket,3,1,USD,JPY,0.01,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122809/0.jpg?im=Resize=(500,271)&v=771",28 minutes ago,7,False,False,False,False,HzrOidosOT0jVaubTTh3MV1fSaePUhwyoYWGbcJ5c%2bE%3d,False,2026-07-18T14:43:54.7300000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13391319620,False,96756016-33AD-4DD9-A26E-3484FD09011A,False,False,True,3,6.726185226543403,1.41707551,,,,,"[{'message': 'Popular Pick', 'qualifier': '40 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,,,
13367629921,153020449,Spain Supporters Standard Tier,2447958,Spain Supporters Standard Tier,2,,_,,False,False,2,,False,False,"[1, 2]",1666,Spain Supporters,2,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",4847588,False,False,Row,True,3119602,"¥3,119,602","¥3,119,602",10,Mobile Transfer ticket,3,1,USD,JPY,10000.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/1666_2447958/0.jpg?im=Resize=(500,271)&v=771",2 days ago,5,False,False,False,False,igjMyzQP1%2bbqxfI%2b5AH3VhvvTkEJSdl4rwm2TVEgpHI%3d,False,2026-07-16T04:58:48.2230000Z,False,False,False,False,False,False,0,False,[7],False,False,False,False,0,False,False,0,13367629921,False,8DB5CBD5-BE86-4ECE-A240-784F8CBD02F4,False,False,True,3,5.478620167530363,1.25740229,,,,,"[{'message': 'Popular Pick', 'qualifier': '40 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,Last tickets,True,,,,,,,,,,
13387639834,153020449,115C,1530769,115C,2,29,_,,False,False,1,,False,False,[1],594,Lower,1,True,"[{'listingNoteId': 814, 'listingNoteContentId': 2446060, 'formattedListingNoteContent': 'Limited or Obstructed View (printed on ticket)', 'listingNoteTypeId': 1, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 2446061, 'formattedListingNoteDescription': 'Limited or Obstructed View (printed on ticket)'}]","[{'listingNoteBucketId': 21, 'formattedListingNoteContent': 'Limited view', 'displayOrder': 21, 'showsRawNoteText': False}]",1590958,False,False,Row 29,False,3119819,"¥3,119,819","¥3,119,819",10,Mobile Transfer ticket,3,1,USD,JPY,10990.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_1530769/0.jpg?im=Resize=(500,271)&v=771",14 hours ago,9,False,False,False,False,MBWV%2bBwdyA7GRGpWwwPJHP6UoV%2fmuGneBLV%2f17ZgiPA%3d,False,2026-07-18T00:19:45.9200000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13387639834,False,27F9731C-9E25-41F4-B646-D68E3B5C4996,False,False,True,5,8.988609218841031,2.148637979,,,,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '40 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,,,
13384673124,153020449,144,122809,144,2,10,4_4,4,False,False,1,,False,False,[1],594,Lower,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113202,False,False,Row 10,False,3136271,"¥3,136,271","¥3,136,271",10,Mobile Transfer ticket,3,14,USD,JPY,0.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122809/0.jpg?im=Resize=(500,271)&v=771",21 hours ago,7,False,False,False,False,QWklocWkyx5JtYoejur8X18I%2bI8q12eoEcm5O9S8c1I%3d,False,2026-07-17T17:37:18.5630000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13384673124,False,5B3E3854-E51E-456D-B972-0837F1E556F3,False,False,True,4,7.483101646239499,1.606366535,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '38 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,,,
13384002935,153020449,111A,1530766,111A,2,35,3_3,3,False,False,1,,False,False,[1],594,Lower,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112388,False,False,Row 35,False,3157451,"¥3,157,451","¥3,157,451",10,Mobile Transfer ticket,3,14,USD,JPY,0.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_1530766/0.jpg?im=Resize=(500,271)&v=771",22 hours ago,6,False,False,False,False,xU1lAEGQD%2bcuSP32G3sNN098Q67hlGlbbjie9vBXh5s%3d,False,2026-07-17T16:24:55.3570000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13384002935,False,285AB077-6E2D-48D7-833C-A403D33AA211,False,False,True,3,5.70557141302369,1.303602585,,,,,"[{'message': 'Popular Pick', 'qualifier': '38 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,"¥4,069,663",22.0,"¥912,212",,,,,,,,,,,,,,,,
